作品ID,作品名,作品名読み,ソート用読み,副題,副題読み,原題,初出,分類番号,文字遣い種別,作品著作権フラグ,公開日,最終更新日,図書カードURL,人物ID,姓,名,姓読み,名読み,姓読みソート用,名読みソート用,姓ローマ字,名ローマ字,役割フラグ,生年月日,没年月日,人物著作権フラグ,底本名1,底本出版社名1,底本初版発行年1,入力に使用した版1,校正に使用した版1,底本の親本名1,底本の親本出版社名1,底本の親本初版発行年1,底本名2,底本出版社名2,底本初版発行年2,入力に使用した版2,校正に使用した版2,底本の親本名2,底本の親本出版社名2,底本の親本初版発行年2,入力者,校正者,テキストファイルURL,テキストファイル最終更新日,テキストファイル符号化方式,テキストファイル文字集合,テキストファイル修正回数,XHTML/HTMLファイルURL,XHTML/HTMLファイル最終更新日,XHTML/HTMLファイル符号化方式,XHTML/HTMLファイル文字集合,XHTML/HTMLファイル修正回数
"000152","早春","そうしゅん","そうしゆん","","","","「東京日日新聞」1925（大正14）年1月","NDC 913","新字新仮名","なし",1998-12-11,2014-09-17,"https://www.aozora.gr.jp/cards/000879/card152.html","000879","芥川","竜之介","あくたがわ","りゅうのすけ","あくたかわ","りゆうのすけ","Akutagawa","Ryunosuke","著者","1892-03-01","1927-07-24","なし","芥川龍之介全集5","ちくま文庫、筑摩書房","1987（昭和62）年2月24日","1995（平成7）年4月10日第6刷","1996（平成8）年7月15日第7刷","筑摩全集類聚版芥川龍之介全集","筑摩書房","1971（昭和46）年3月～1971（昭和46）年11月","","","","","","","","","j.utiyama","奥西久美","https://www.aozora.gr.jp/cards/000879/files/152_ruby_908.zip","2004-03-15","ShiftJIS","JIS X 0208","2","https://www.aozora.gr.jp/cards/000879/files/152_15211.html","2004-03-15","ShiftJIS","JIS X 0208","0"
"000151","漱石山房の秋","そうせきさんぼうのあき","そうせきさんほうのあき","","","","「大阪毎日新聞」1920（大正9）年1月","NDC 914","新字旧仮名","なし",1999-01-26,2014-09-17,"https://www.aozora.gr.jp/cards/000879/card151.html","000879","芥川","竜之介","あくたがわ","りゅうのすけ","あくたかわ","りゆうのすけ","Akutagawa","Ryunosuke","著者","1892-03-01","1927-07-24","なし","芥川龍之介作品集　第三巻","昭和出版社","1965（昭和40）年12月20日","1965（昭和40）年12月20日","","","","","","","","","","","","","j.utiyama","かとうかおり","https://www.aozora.gr.jp/cards/000879/files/151_ruby_1349.zip","2003-10-20","ShiftJIS","JIS X 0208","2","https://www.aozora.gr.jp/cards/000879/files/151_13451.html","2003-10-20","ShiftJIS","JIS X 0208","0"
"002321","漱石山房の冬","そうせきさんぼうのふゆ","そうせきさんほうのふゆ","","","","「サンデー毎日」1923（大正12）年1月","NDC 914","新字旧仮名","なし",1999-01-26,2014-09-17,"https://www.aozora.gr.jp/cards/000879/card2321.html","000879","芥川","竜之介","あくたがわ","りゅうのすけ","あくたかわ","りゆうのすけ","Akutagawa","Ryunosuke","著者","1892-03-01","1927-07-24","なし","芥川龍之介作品集　第三巻","昭和出版社","1965（昭和40）年12月20日","","","","","","","","","","","","","","j.utiyama","かとうかおり","https://www.aozora.gr.jp/cards/000879/files/2321_ruby_1353.zip","2003-10-20","ShiftJIS","JIS X 0208","2","https://www.aozora.gr.jp/cards/000879/files/2321_13452.html","2003-10-20","ShiftJIS","JIS X 0208","0"
"004301","装幀に就いての私の意見","そうていについてのわたしのいけん","そうていについてのわたしのいけん","","","","","NDC 914","新字旧仮名","なし",2002-10-08,2014-09-17,"https://www.aozora.gr.jp/cards/000879/card4301.html","000879","芥川","竜之介","あくたがわ","りゅうのすけ","あくたかわ","りゆうのすけ","Akutagawa","Ryunosuke","著者","1892-03-01","1927-07-24","なし","芥川龍之介全集　第十二巻","岩波書店","1996（平成8）年10月8日発行","1996（平成8）年10月8日発行","","","","","","","","","","","","","もりみつじゅんじ","松永正敏","https://www.aozora.gr.jp/cards/000879/files/4301_txt_6770.zip","2002-09-20","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000879/files/4301_6768.html","2002-09-20","ShiftJIS","JIS X 0208","0"
"000191","続西方の人","ぞくさいほうのひと","そくさいほうのひと","","","","「改造」1927（昭和2）年9月","NDC 190 913","新字旧仮名","なし",1998-06-04,2014-09-17,"https://www.aozora.gr.jp/cards/000879/card191.html","000879","芥川","竜之介","あくたがわ","りゅうのすけ","あくたかわ","りゆうのすけ","Akutagawa","Ryunosuke","著者","1892-03-01","1927-07-24","なし","現代日本文学大系　43　芥川龍之介集","筑摩書房","1968（昭和43）年8月25日","1968（昭和43）年8月25日初版第1刷","","","","","","","","","","","","","j.utiyama","野口英司","https://www.aozora.gr.jp/cards/000879/files/191_ruby_366.zip","2004-03-11","ShiftJIS","JIS X 0208","2","https://www.aozora.gr.jp/cards/000879/files/191_15139.html","2004-03-11","ShiftJIS","JIS X 0208","0"
"003746","続澄江堂雑記","ぞくちょうこうどうざっき","そくちようこうとうさつき","","","","","NDC 914","新字旧仮名","なし",2007-07-22,2014-09-21,"https://www.aozora.gr.jp/cards/000879/card3746.html","000879","芥川","竜之介","あくたがわ","りゅうのすけ","あくたかわ","りゆうのすけ","Akutagawa","Ryunosuke","著者","1892-03-01","1927-07-24","なし","筑摩全集類聚　芥川龍之介全集第四巻","筑摩書房","1971（昭和46）年6月5日","1979（昭和54）年4月10日初版第11刷","","","","","","","","","","","","","土屋隆","松永正敏","https://www.aozora.gr.jp/cards/000879/files/3746_ruby_27226.zip","2007-06-27","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000879/files/3746_27314.html","2007-06-27","ShiftJIS","JIS X 0208","0"
"000189","続芭蕉雑記","ぞくばしょうざっき","そくはしようさつき","","","","「文藝春秋」1927（昭和2）年8月","NDC 911","新字旧仮名","なし",1999-01-14,2014-09-17,"https://www.aozora.gr.jp/cards/000879/card189.html","000879","芥川","竜之介","あくたがわ","りゅうのすけ","あくたかわ","りゆうのすけ","Akutagawa","Ryunosuke","著者","1892-03-01","1927-07-24","なし","現代日本文学大系　43　芥川龍之介集","筑摩書房","1968（昭和43）年8月25日","1968（昭和43）年8月25日初版第1刷","","","","","","","","","","","","","j.utiyama","かとうかおり","https://www.aozora.gr.jp/cards/000879/files/189_ruby_1257.zip","2004-03-11","ShiftJIS","JIS X 0208","2","https://www.aozora.gr.jp/cards/000879/files/189_15140.html","2004-03-11","ShiftJIS","JIS X 0208","0"
"000190","続文芸的な、余りに文芸的な","ぞくぶんげいてきな、あまりにぶんげいてきな","そくふんけいてきなあまりにふんけいてきな","","","","「文藝春秋」1927（昭和2）年7月","NDC 914","新字旧仮名","なし",1999-02-02,2014-09-17,"https://www.aozora.gr.jp/cards/000879/card190.html","000879","芥川","竜之介","あくたがわ","りゅうのすけ","あくたかわ","りゆうのすけ","Akutagawa","Ryunosuke","著者","1892-03-01","1927-07-24","なし","現代日本文学大系　43　芥川龍之介集","筑摩書房","1968（昭和43）年8月25日","1968（昭和43）年8月25日初版第1刷","","","","","","","","","","","","","j.utiyama","かとうかおり","https://www.aozora.gr.jp/cards/000879/files/190_ruby_1444.zip","2004-03-11","ShiftJIS","JIS X 0208","2","https://www.aozora.gr.jp/cards/000879/files/190_15141.html","2004-03-11","ShiftJIS","JIS X 0208","0"
"003744","続野人生計事","ぞくやじんせいけいごと","そくやしんせいけいこと","","","","","NDC 914","新字旧仮名","なし",2007-08-09,2014-09-21,"https://www.aozora.gr.jp/cards/000879/card3744.html","000879","芥川","竜之介","あくたがわ","りゅうのすけ","あくたかわ","りゆうのすけ","Akutagawa","Ryunosuke","著者","1892-03-01","1927-07-24","なし","筑摩全集類聚　芥川龍之介全集第四巻","筑摩書房","1971（昭和46）年6月5日","1979（昭和54）年4月10日初版第11刷","","","","","","","","","","","","","土屋隆","松永正敏","https://www.aozora.gr.jp/cards/000879/files/3744_ruby_27272.zip","2007-06-27","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000879/files/3744_27360.html","2007-06-27","ShiftJIS","JIS X 0208","0"
"003793","その頃の赤門生活","そのころのあかもんせいかつ","そのころのあかもんせいかつ","","","","","NDC 914","新字旧仮名","なし",2007-07-22,2014-09-21,"https://www.aozora.gr.jp/cards/000879/card3793.html","000879","芥川","竜之介","あくたがわ","りゅうのすけ","あくたかわ","りゆうのすけ","Akutagawa","Ryunosuke","著者","1892-03-01","1927-07-24","なし","筑摩全集類聚　芥川龍之介全集第四巻","筑摩書房","1971（昭和46）年6月5日","1979（昭和54）年4月10日初版第11刷","","","","","","","","","","","","","土屋隆","松永正敏","https://www.aozora.gr.jp/cards/000879/files/3793_ruby_27227.zip","2007-06-27","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000879/files/3793_27315.html","2007-06-27","ShiftJIS","JIS X 0208","0"
"000157","素描三題","そびょうさんだい","そひようさんたい","","","","","NDC 913","新字旧仮名","なし",1999-02-15,2014-09-17,"https://www.aozora.gr.jp/cards/000879/card157.html","000879","芥川","竜之介","あくたがわ","りゅうのすけ","あくたかわ","りゆうのすけ","Akutagawa","Ryunosuke","著者","1892-03-01","1927-07-24","なし","芥川龍之介全集　第四巻","筑摩書房","1971（昭和46）年6月5日","1971（昭和46）年10月5日初版第5刷","1971（昭和46）年10月5日初版第5刷","","","","","","","","","","","","j.utiyama","j.utiyama","https://www.aozora.gr.jp/cards/000879/files/157_ruby_1508.zip","2004-03-15","ShiftJIS","JIS X 0208","4","https://www.aozora.gr.jp/cards/000879/files/157_15212.html","2004-03-15","ShiftJIS","JIS X 0208","0"
"003762","大正十二年九月一日の大震に際して","たいしょうじゅうにねんくがつついたちのだいしんにさいして","たいしようしゆうにねんくかつついたちのたいしんにさいして","","","","","NDC 914 915","新字旧仮名","なし",2007-08-09,2014-09-21,"https://www.aozora.gr.jp/cards/000879/card3762.html","000879","芥川","竜之介","あくたがわ","りゅうのすけ","あくたかわ","りゆうのすけ","Akutagawa","Ryunosuke","著者","1892-03-01","1927-07-24","なし","筑摩全集類聚　芥川龍之介全集第四巻","筑摩書房","1971（昭和46）年6月5日","1979（昭和54）年4月10日初版第11刷","","","","","","","","","","","","","土屋隆","松永正敏","https://www.aozora.gr.jp/cards/000879/files/3762_ruby_27273.zip","2007-06-27","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000879/files/3762_27361.html","2007-06-27","ShiftJIS","JIS X 0208","0"
"000032","大導寺信輔の半生","だいどうじしんすけのはんせい","たいとうししんすけのはんせい","――或精神的風景画――","――あるせいしんてきふうけいが――","","「中央公論　第四十年第一号」1925（大正14）年1月1日","NDC 913","新字新仮名","なし",1998-10-11,2016-02-25,"https://www.aozora.gr.jp/cards/000879/card32.html","000879","芥川","竜之介","あくたがわ","りゅうのすけ","あくたかわ","りゆうのすけ","Akutagawa","Ryunosuke","著者","1892-03-01","1927-07-24","なし","昭和文学全集　第1巻","小学館","1987（昭和62）年5月1日","1987（昭和62）年5月1日初版第1刷","1987（昭和62）年5月1日初版第1刷","芥川龍之介全集　第七卷","岩波書店","1978（昭和53）年2月22日","","","","","","","","","j.utiyama","もりみつじゅんじ","https://www.aozora.gr.jp/cards/000879/files/32_ruby_615.zip","2016-02-25","ShiftJIS","JIS X 0208","3","https://www.aozora.gr.jp/cards/000879/files/32_14481.html","2016-02-25","ShiftJIS","JIS X 0208","1"
"046672","大導寺信輔の半生","だいどうじしんすけのはんせい","たいとうししんすけのはんせい","―或精神的風景画―","―あるせいしんてきふうけいが―","","「中央公論」1925（大正14）年1月1日","NDC 913","新字旧仮名","なし",2009-05-04,2014-09-21,"https://www.aozora.gr.jp/cards/000879/card46672.html","000879","芥川","竜之介","あくたがわ","りゅうのすけ","あくたかわ","りゆうのすけ","Akutagawa","Ryunosuke","著者","1892-03-01","1927-07-24","なし","芥川龍之介全集第十二巻","岩波書店","1996（平成8）年10月8日","1996（平成8）年10月8日","1996（平成8）年10月8日","中央公論　第四〇年第一号","　","1925（大正14）年1月1日","","","","","","","","","五十嵐仁","noriko saito","https://www.aozora.gr.jp/cards/000879/files/46672_ruby_34129.zip","2009-04-21","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000879/files/46672_34485.html","2009-04-21","ShiftJIS","JIS X 0208","0"
"000033","第四の夫から","だいよんのおっとから","たいよんのおつとから","","","","「サンデー毎日」1924（大正13）年4月","NDC 913","新字新仮名","なし",1999-01-05,2014-09-17,"https://www.aozora.gr.jp/cards/000879/card33.html","000879","芥川","竜之介","あくたがわ","りゅうのすけ","あくたかわ","りゆうのすけ","Akutagawa","Ryunosuke","著者","1892-03-01","1927-07-24","なし","芥川龍之介全集5","ちくま文庫、筑摩書房","1987（昭和62）年2月24日","1995（平成7）年4月10日第6刷","1996（平成8）年7月15日第7刷","筑摩全集類聚版芥川龍之介全集","筑摩書房","1971（昭和46）年3月～1971（昭和46）年11月","","","","","","","","","j.utiyama","かとうかおり","https://www.aozora.gr.jp/cards/000879/files/33_ruby_1079.zip","2004-03-15","ShiftJIS","JIS X 0208","2","https://www.aozora.gr.jp/cards/000879/files/33_15213.html","2004-03-15","ShiftJIS","JIS X 0208","0"
"043382","滝田哲太郎君","たきたてつたろうくん","たきたてつたろうくん","","","","","NDC 914","新字新仮名","なし",2005-03-11,2014-09-18,"https://www.aozora.gr.jp/cards/000879/card43382.html","000879","芥川","竜之介","あくたがわ","りゅうのすけ","あくたかわ","りゆうのすけ","Akutagawa","Ryunosuke","著者","1892-03-01","1927-07-24","なし","大川の水・追憶・本所両国　現代日本のエッセイ","講談社文芸文庫、講談社","1995（平成7）年1月10日","1995（平成7）年1月10日第1刷","1995（平成7）年1月10日第1刷","芥川龍之介全集第1～9、12巻","岩波書店","1977（昭和52）年7、9～12月、1978（昭和53）年1～4、7月","","","","","","","","","向井樹里","門田裕志","https://www.aozora.gr.jp/cards/000879/files/43382_ruby_17693.zip","2005-02-20","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000879/files/43382_17880.html","2005-02-20","ShiftJIS","JIS X 0208","0"
"043383","滝田哲太郎氏","たきたてつたろうし","たきたてつたろうし","","","","","NDC 914","新字新仮名","なし",2007-03-10,2014-09-21,"https://www.aozora.gr.jp/cards/000879/card43383.html","000879","芥川","竜之介","あくたがわ","りゅうのすけ","あくたかわ","りゆうのすけ","Akutagawa","Ryunosuke","著者","1892-03-01","1927-07-24","なし","大川の水・追憶・本所両国　現代日本のエッセイ","講談社文芸文庫、講談社","1995（平成7）年1月10日","1995（平成7）年1月10日第1刷","1995（平成7）年1月10日第1刷","芥川龍之介全集第1～9、12巻","岩波書店","1977（昭和52）年7、9～12月、1978（昭和53）年1～4、7月","","","","","","","","","向井樹里","砂場清隆","https://www.aozora.gr.jp/cards/000879/files/43383_ruby_25741.zip","2007-02-12","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000879/files/43383_26108.html","2007-02-12","ShiftJIS","JIS X 0208","0"
"001132","竜村平蔵氏の芸術","たつむらへいぞうしのげいじゅつ","たつむらへいそうしのけいしゆつ","","","","「東京日日新聞」1919（大正8）年11月","NDC 914","新字旧仮名","なし",2002-10-05,2014-09-17,"https://www.aozora.gr.jp/cards/000879/card1132.html","000879","芥川","竜之介","あくたがわ","りゅうのすけ","あくたかわ","りゆうのすけ","Akutagawa","Ryunosuke","著者","1892-03-01","1927-07-24","なし","芥川龍之介全集　第五巻","岩波書店","1996（平成8）年3月8日発行","1996（平成8）年3月8日発行","","","","","","","","","","","","","もりみつじゅんじ","松永正敏","https://www.aozora.gr.jp/cards/000879/files/1132_ruby_5439.zip","2002-09-20","ShiftJIS","JIS X 0208","1","https://www.aozora.gr.jp/cards/000879/files/1132_6754.html","2002-09-20","ShiftJIS","JIS X 0208","0"
